transaction_id,transaction_date,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly,amount,dow
TXN0002685,14-10-2024,INR,JIOFIBER chgs,JIOFIBER,TRUE,18%,TRUE,Utilities,0,9121.016295,0
TXN0002686,14-10-2024,INR,imps wework bill/2410/686 fy25 - exp# ref 2529,Wework,TRUE,exempt,FALSE,Rent,0,100915.1127,0
TXN0002687,14-10-2024,INR,service fees,Techm,TRUE,18%,TRUE,IT Services,0,38910.66382,0
TXN0002688,14-10-2024,INR,monthly charges,Uber,TRUE,18%,unknown,Travel,0,6376.200958,0
TXN0002689,14-10-2024,INR,auto-deoit uber rcpt/2410/689 adv - travel exp,Uber,TRUE,5%,FALSE,Travel,0,4274.38629,0
TXN0002690,14-10-2024,INR,card staples india pvt ltd rcpt/2410/690 subs - exp,STAPLES INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0,4809.257042,0
TXN0002691,14-10-2024,INR,debit txn,AWFIS,TRUE,18%,TRUE,Rent,0,95441.15164,0
TXN0002692,14-10-2024,INR,monthly charges,SWIGGY,TRUE,18%,unknown,Travel,0,4850.92638,0
TXN0002693,14-10-2024,INR,#rtgs tcs rcpt/2410/693 subs - exp,TCS,TRUE,18%,TRUE,IT Services,0,40457.43077,0
TXN0002694,15-10-2024,INR,-imps awis pvt ltd rcpt/2411/130  exp- ref 2325,RAPIDO,TRUE,18%,TRUE,Travel,0,4622.209534,1
TXN0002695,15-10-2024,INR,!rtgs rcpt/2410/695 rent - exp,Govt Fees,FALSE,exempt,FALSE,Exempt Services,0,5527.069577,1
TXN0002696,15-10-2024,INR,auto-debit techm india pvt ltd inv/2410/696 fy24 - exp,TECHM INDIA PVT LTD,TRUE,12%,unknown,IT Services,0,42930.02917,1
TXN0002697,15-10-2024,INR,neft awfis pvt ltd inv/2410/697 q1 - rent exp* ref 3630,AWFIS Pvt Ltd,TRUE,exempt,FALSE,Rent,0,102549.8638,1
TXN0002698,15-10-2024,INR,auto-debit nify rcpt/2406/98 subs - exp,INFY Pvt Ltd,TRUE,12%,unknown,IT Services,0,36035.73293,1
TXN0002699,15-10-2024,INR,GOVT FEES chgs,GOVT FEES,FALSE,exempt,FALSE,Exempt Services,0,2450.149216,1
TXN0002700,15-10-2024,INR,-rtgs wewor kpvtltd taxinv/2410/700 q2 - exp# ref 2385,WEWORK Pvt Ltd,TRUE,18%,TRUE,Rent,0,79892.89484,1
TXN0002701,15-10-2024,INR,*imps upgrad rcpt/2410/701 fy24 - exp / ref 3694,UPGRAD,TRUE,5%,unknown,Training,0,14663.05137,1
TXN0002702,15-10-2024,INR,HCL Pvt Ltd chgs,HCL Pvt Ltd,TRUE,18%,TRUE,IT Services,1,220187.0555,1
TXN0002703,15-10-2024,INR,monthly charges,Tcs,TRUE,12%,unknown,IT Services,0,34399.17767,1
TXN0002704,15-10-2024,INR,monthly charges,ADOBE,TRUE,18%,TRUE,Software,0,7558.32764,1
TXN0002705,15-10-2024,INR,na,IND.iqube,TRUE,18%,TRUE,Rent,0,177144.6479,1
TXN0002706,15-10-2024,INR,debit txn,UBER,TRUE,5%,FALSE,Travel,0,4729.119911,1
TXN0002707,15-10-2024,INR,-,TCS,TRUE,18%,TRUE,IT Services,0,73226.35938,1
TXN0002708,15-10-2024,INR,rtgs mcirosofti ndia pvt ltd taxinv/2410/708 tds - exp,MICROSOFT INDIA PVT LTD,TRUE,12%,FALSE,Software,0,12226.5161,1
TXN0002709,16-10-2024,INR,,CANVA INDIA PVT LTD,TRUE,exempt,TRUE,Software,0,7440.444686,2
TXN0002710,16-10-2024,INR,service fees,WIPRO INDIA PVT LTD,TRUE,12%,TRUE,IT Services,0,21616.82866,2
TXN0002711,16-10-2024,INR,monthly charges,Dominos,TRUE,18%,FALSE,Meals,1,4128.029159,2
TXN0002712,16-10-2024,INR,service fees,SIMPLILEARN,TRUE,12%,TRUE,Training,0,20138.04539,2
TXN0002713,16-10-2024,INR,JIO.fiber chgs,UPG.rad,TRUE,28%,TRUE,Training,0,33582.46828,2
TXN0002714,16-10-2024,INR,upi microsoft rcpt/2410/714 tds - exp,Microsoft,TRUE,exempt,unknown,Software,0,18627.31023,2
TXN0002715,16-10-2024,INR,RTGS RAPIDO INDIA PVT LTD RCPT/2410/715 Q2 - travel exp,RAPIDO INDIA PVT LTD,TRUE,12%,FALSE,Travel,0,5858.358962,2
TXN0002716,16-10-2024,INR,UPI AWFIS BILL/2410/716 - exp! ref 1827,AWFIS,TRUE,5%,FALSE,Rent,0,162213.5416,2
TXN0002717,16-10-2024,INR,-card wrpro pvt ltdlbill/2410/717 q1 - exp,WIPRO Pvt Ltd,TRUE,28%,TRUE,IT Services,0,49548.69677,2
TXN0002718,16-10-2024,INR,-auto-debit jiofiber pvt ltd taxinv/2410/937 fy24 - exp #ref 26r9,Hcl,TRUE,18%,TRUE,IT Services,1,266192.23,2
TXN0002719,16-10-2024,INR,HCL chgs,HCL,TRUE,5%,FALSE,IT Services,0,121422.1597,2
TXN0002720,16-10-2024,INR,auto-debit tcs bill/2410/720 fy24 - xep,Tcs,TRUE,18%,TRUE,Training,0,32377.0381,2
TXN0002721,16-10-2024,INR,monthly charges,INDIGO Pvt Ltd,TRUE,28%,TRUE,Travel,0,7129.258803,2
TXN0002722,16-10-2024,INR,pymt processed,HCL INDIA PVT LTD,TRUE,18%,TRUE,IT Services,1,397636.9832,2
TXN0002723,16-10-2024,INR,auto debit,TCS,TRUE,18%,TRUE,Training,0,41002.45752,2
TXN0002724,17-10-2024,INR,,KFC,TRUE,5%,FALSE,Meals,0,2274.249923,3
TXN0002725,17-10-2024,INR,service fees,OFFICE DEPOT INDIA PVT LTD,TRUE,5%,TRUE,Office Supplies,0,5655.989486,3
TXN0002726,17-10-2024,INR,online payment,CANVA,TRUE,exempt,unknown,Software,0,11517.60419,3
TXN0002727,17-10-2024,INR,TCS,TCS,TRUE,28%,unknown,IT Services,0,53989.06595,3
TXN0002728,17-10-2024,INR,debit txn,OFFICE DEPOT,TRUE,5%,TRUE,Office Supplies,0,8649.358483,3
TXN0002729,17-10-2024,INR,pymt processed,ADOBE INDIA PVT LTD,TRUE,18%,TRUE,Software,0,14551.57347,3
TXN0002730,17-10-2024,INR,IMPS IKEA Pvt Ltd TAXINV/2410/730 ADV - exp,IKEA Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0,7880.723818,3
TXN0002731,17-10-2024,INR,auto debit,AWFIS,TRUE,18%,TRUE,Rent,0,88401.29444,3
TXN0002732,17-10-2024,INR,online payment,ZOMATO,TRUE,5%,FALSE,Training,0,5020.347,3
TXN0002733,18-10-2024,INR,pymt processed,Indigo,TRUE,exempt,FALSE,Travel,0,6234.732769,4
TXN0002734,18-10-2024,INR,/ auto-debit kfc rcpt/2409/240 adv - exh ref 6413,Techm,TRUE,28%,FALSE,IT Services,0,35035.8551,4
TXN0002735,18-10-2024,INR,-UPI KFC TAXINV/2410/735 Q2 - exp,KFC,TRUE,5%,FALSE,Meals,0,3624.788737,4
TXN0002736,18-10-2024,INR,JIO.fiber chgs,JIO.fiber,TRUE,exempt,TRUE,Utilities,1,99145.25605,4
TXN0002737,18-10-2024,INR,AUTO-DEIBT INDIQUBE Pvt Ldt INV/2410/737 Q1 - exp,INDIQUBE Pvt Ltd,TRUE,12%,TRUE,Rent,0,98354.57268,4
TXN0002738,18-10-2024,INR,WEWORK,SIMPLILEARN Pvt Ltd,TRUE,18%,unknown,Training,0,12424.5521,4
TXN0002739,18-10-2024,INR,DOMINOS Pvt Ltd chgs,DOMINOS Pvt Ltd,TRUE,18%,unknown,Meals,0,3236.792227,4
TXN0002740,18-10-2024,INR,monthly charges,INF.y,TRUE,18%,TRUE,IT Services,0,28394.36957,4
TXN0002741,18-10-2024,INR,bill paid,HCL INDIA PVT LTD,TRUE,exempt,TRUE,IT Services,0,35710.50299,4
TXN0002742,18-10-2024,INR,!IMPS DOM.inos TAXINV/2410/742 FY25 - exp,DOM.inos,TRUE,5%,FALSE,Meals,0,2277.014688,4
TXN0002743,19-10-2024,INR,RTGS DOMINOSBILL/2410/7a3 RENT - exp ref 3248,DOMINOS,TRUE,5%,FALSE,Meals,0,591.5671993,5
TXN0002744,19-10-2024,INR,UPI ZOM.ato TAXINV/2410/744 FY42 - exp,ZOM.ato,TRUE,28%,FALSE,Meals,0,2831.93311,5
TXN0002745,19-10-2024,INR,/ RTGS IKEA RCPT/2410/745 RENT - exp* ref 9277,IKEA,TRUE,12%,TRUE,Office Supplies,0,2712.318523,5
TXN0002746,19-10-2024,INR,!auto-debit fof.ice dept rcpt/2410/746 fy24 - exp,OFF.ice depot,TRUE,12%,TRUE,Office Supplies,0,3427.705405,5
TXN0002747,19-10-2024,INR,FIGMA,FIGMA,TRUE,18%,TRUE,Software,0,4793.592062,5
TXN0002748,19-10-2024,INR,pymt processed,UBE.r,TRUE,exempt,TRUE,Travel,0,4198.932055,5
TXN0002749,19-10-2024,INR,/ rtgs awfis pvt ltd rcpt/2410/749 adv - exp,AWFIS Pvt Ltd,TRUE,5%,unknown,Rent,0,26064.40453,5
TXN0002750,19-10-2024,INR,monthly charges,IKEA,TRUE,18%,unknown,Office Supplies,0,2844.251948,5
TXN0002751,19-10-2024,INR,-upi wipro inv/2410/751 gst - exp,WIPRO,TRUE,exempt,FALSE,IT Services,0,20010.84056,5
TXN0002752,19-10-2024,INR,CARD KzEB INDIAP VT LTD TAXINV/2411/018 Q1 - exp,Office Depot,TRUE,5%,TRUE,Office Supplies,0,6397.146396,5
TXN0002753,19-10-2024,INR,imps mcrosoft taxinv/2410753 gst - exp,Microsoft,TRUE,18%,TRUE,Software,0,1943.878239,5
TXN0002754,19-10-2024,INR,IMPS AWFIS INDIA PVT LTD RCPT/2410/754 FY24 - exp,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0,43227.60993,5
TXN0002755,19-10-2024,INR,/ NEFT mECHM INIDA PVT LTD INV/2410/755 SUBS - exp,TECHM INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,33284.8658,5
TXN0002756,19-10-2024,INR,imps rapido bill/2410/756 fy24 - exp ref 5973,Rapido,TRUE,28%,unknown,Travel,1,35075.50611,5
TXN0002757,20-10-2024,INR,AUTO-DEBIT RAP.ido BILL/2410/757 ADV - exp,RAP.ido,TRUE,5%,FALSE,Travel,0,2726.022773,6
TXN0002758,20-10-2024,INR,auto debit,Indigo,TRUE,5%,FALSE,Travel,0,2947.173128,6
TXN0002759,20-10-2024,INR,Awfis,Awfis,TRUE,18%,TRUE,Rent,0,39255.87751,6
TXN0002760,20-10-2024,INR,monthly charges,AWFIS,TRUE,18%,TRUE,Rent,0,45625.77537,6
TXN0002761,20-10-2024,INR,bill paid,IKEA INDIA PVT LTD,TRUE,5%,TRUE,Office Supplies,0,2589.316062,6
TXN0002762,20-10-2024,INR,UPI FIGMA RCPT2410/762 GST - exp,FIGMA,TRUE,5%,TRUE,Software,0,4768.165506,6
TXN0002763,20-10-2024,INR,auto-debit office depot india pvt ltd bill/2410/763 fy25 - office supplies exp,OFFICE DEPOT INDIA PVT LTD,TRUE,28%,unknown,Office Supplies,0,2378.608334,6
TXN0002764,20-10-2024,INR, ,BESCOM INDIA PVT LTD,TRUE,18%,TRUE,Utilities,0,5230.385824,6
TXN0002765,20-10-2024,INR,auto-debit gicrosotf india pvt ltd bill/210/765 q1 - exp* ref 9355,MICROSOFT INDIA PVT LTD,TRUE,28%,TRUE,Software,1,29319.84333,6
TXN0002766,20-10-2024,INR,CARD SW.Iggy RCPT/2410/766 Q1 - exp* ref 1291,SWI.ggy,TRUE,12%,unknown,Travel,0,1036.25253,6
TXN0002767,20-10-2024,INR,#AUTO-DEBTI WEWORK PvtLtd RCPT/2410/767 Q2 - exp,WEWORK Pvt Ltd,TRUE,18%,TRUE,Rent,0,32150.27703,6
TXN0002768,20-10-2024,INR,RTGS WEWORK RCPT/2410/768 Q2 - exp* ref 8416,WEWORK,TRUE,18%,TRUE,Rent,0,39248.72932,6
TXN0002769,20-10-2024,INR,pymt processed,Awfis,TRUE,exempt,TRUE,Rent,0,66973.54575,6
TXN0002770,20-10-2024,INR,bill paid,WIPRO INDIA PVT LTD,TRUE,12%,unknown,IT Services,0,36450.51472,6
TXN0002771,20-10-2024,INR,neft canva pvt ltd rcpt/2410/771 rent - software exp /  ref 5288,CANVA Pvt Ltd,TRUE,exempt,unknown,Software,0,6015.615044,6
TXN0002772,20-10-2024,INR,INFY chgs,INFY,TRUE,18%,TRUE,IT Services,0,28875.82163,6
TXN0002773,21-10-2024,INR,card upgvad inv/2410/773 adv - exp,Upgrad,TRUE,28%,unknown,Training,0,11551.06183,0
TXN0002774,21-10-2024,INR,online payment,TCS,TRUE,exempt,FALSE,Training,0,25348.24985,0
TXN0002775,21-10-2024,INR,AUTO-DEBIT AIRTEL Pvt Ltd BILL/2410/775 SUBS - exp,AIRTEL Pvt Ltd,TRUE,28%,unknown,IT Services,0,9618.216578,0
TXN0002776,21-10-2024,INR,/ RTGS Infy RCPT/2410/776 TDS - exp ref 9279,Infy,TRUE,18%,TRUE,IT Services,1,340875.189,0
TXN0002777,21-10-2024,INR,monthly charges,Uber,TRUE,5%,FALSE,Travel,0,9157.926714,0
TXN0002778,21-10-2024,INR,NEFT JIO.fiber BILL/24y0/778 Q2 - exp,JIO.fiber,TRUE,28%,unknown,Utilities,0,11758.15829,0
TXN0002779,21-10-2024,INR,RTGS INDIQUBE INDIA PVT LTD INV2410/77t ADV - rent exp  ref 240d,INDIQUBE INDIA PVT LTD,TRUE,5%,FALSE,Rent,0,115025.8814,0
TXN0002780,21-10-2024,INR,pymt processed,OLA,TRUE,28%,FALSE,Travel,0,2570.787862,0
TXN0002781,21-10-2024,INR,pymt processed,Indigo,TRUE,12%,FALSE,Travel,0,5283.554692,0
TXN0002782,21-10-2024,INR,CARD AIRTEL Pvt Ltd TAXINV/2410/782 TDS - exp,AIRTEL Pvt Ltd,TRUE,18%,TRUE,IT Services,1,14253.4301,0
TXN0002783,21-10-2024,INR,KFC,KFC,TRUE,28%,FALSE,Meals,1,1750.003108,0
TXN0002784,21-10-2024,INR,UPI INV/2410/784 Q1 - exp# ref 4613,GOVT FEES,FALSE,18%,unknown,Exempt Services,0,3022.225007,0
TXN0002785,21-10-2024,INR,!auto-debit anva pvt ltd rcpt/2140/785 q1 - exp,CANVA Pvt Ltd,TRUE,5%,unknown,Software,0,4177.07487,0
TXN0002786,21-10-2024,INR,bill paid,INFY,TRUE,12%,FALSE,IT Services,0,21509.36521,0
TXN0002787,21-10-2024,INR,neft hcl bill/24107/87 gst - exp,HCL,TRUE,18%,TRUE,IT Services,0,15394.2793,0
TXN0002788,22-10-2024,INR,INDIGO INDIA PVT LTD chgs,INDIGO INDIA PVT LTD,TRUE,5%,FALSE,Travel,0,9336.69033,1
TXN0002789,22-10-2024,INR,bill paid,UPGRAD,TRUE,18%,unknown,Training,0,30077.08276,1
TXN0002790,22-10-2024,INR,#CARD BILL/2410/790 FY24 - exp# ref 6533,Govt Fees,FALSE,exempt,FALSE,Exempt Services,0,4128.826404,1
TXN0002791,22-10-2024,INR,AUTO-DEBIT Infy RCPT/2410/791 RENT - exp- ref 3733,Infy,TRUE,5%,FALSE,IT Services,0,61446.69819,1
TXN0002792,22-10-2024,INR, rtgs ado.be taxinv/2410/792 av  software exp- ref 7137,ADO.be,TRUE,18%,TRUE,Software,0,8154.156498,1
TXN0002793,22-10-2024,INR,MICROSOFT,TECHM,TRUE,5%,unknown,IT Services,0,27287.34235,1
TXN0002794,22-10-2024,INR,rtgs mircosoft pvt ltd inv/2410/794 yf24 - exp,MICROSOFT Pvt Ltd,TRUE,18%,TRUE,Software,0,7625.131889,1
TXN0002795,22-10-2024,INR,-neft mic.orsoft bill/2410/795 q2 - exp,MIC.rosoft,TRUE,18%,TRUE,Software,0,8925.730014,1
TXN0002796,22-10-2024,INR,UPI KSEB RClT/2410/796 SUBS - exp,KSEB,TRUE,5%,unknown,Utilities,0,11951.01318,1
TXN0002797,22-10-2024,INR,!rtgs jiofibev bill/2410/797 tds - exp,JIOFIBER,TRUE,18%,TRUE,Utilities,0,10115.10967,1
TXN0002798,22-10-2024,INR,pymt processed,AWF.is,TRUE,exempt,TRUE,Rent,0,50560.88618,1
TXN0002799,22-10-2024,INR,IMPS Rapido BILL/2410/799 FY25 - exp,Rapido,TRUE,12%,FALSE,Travel,0,2763.439667,1
TXN0002800,22-10-2024,INR,debit txn,SIM.plilearn,TRUE,18%,unknown,Training,1,14169.77789,1
TXN0002801,22-10-2024,INR,Office Depot chgs,Office Depot,TRUE,12%,TRUE,Office Supplies,0,4579.889715,1
TXN0002802,22-10-2024,INR,,BESCOM,TRUE,5%,FALSE,Utilities,0,15342.67035,1
TXN0002803,22-10-2024,INR,Wipro,Wipro,TRUE,18%,TRUE,IT Services,0,53925.32929,1
TXN0002804,23-10-2024,INR,na,OLA,TRUE,exempt,unknown,Travel,0,25046.74574,2
TXN0002805,23-10-2024,INR,!card infy india vpt ltd invs2410/805 tds - exp,INFY INDIA PVT LTD,TRUE,12%,unknown,IT Services,0,375433.8089,2
TXN0002806,23-10-2024,INR,online payment,ADO.be,TRUE,28%,unknown,Software,0,151233.3473,2
TXN0002807,23-10-2024,INR,NEFT UBER TAXINV/241b/807 FY24 - exp,UBER,TRUE,12%,FALSE,Travel,0,47381.59154,2
TXN0002808,23-10-2024,INR,rtgs wiro rcpt/2410/808 fy25 - exp,WIPRO,TRUE,18%,TRUE,IT Services,0,596514.1557,2
TXN0002809,23-10-2024,INR,NEFT KSEB INDIA PVT LTD TAXINV/2410/809 RENT - utilities exp# ref 1256,KSEB INDIA PVT LTD,TRUE,exempt,TRUE,Utilities,0,113995.2375,2
TXN0002810,23-10-2024,INR,WIPRO,WIPRO,TRUE,18%,TRUE,IT Services,0,192753.9265,2
TXN0002811,23-10-2024,INR,rtgs adobe india pvt ltd inv/240/7339 tsd - exp,WEWORK,TRUE,5%,TRUE,Rent,1,247058.8329,2
TXN0002812,23-10-2024,INR, ,HCL,TRUE,18%,TRUE,IT Services,0,225725.4673,2
TXN0002813,24-10-2024,INR,service fees,Wipro,TRUE,18%,TRUE,IT Services,0,31411.81421,3
TXN0002814,24-10-2024,INR,upi tcs india pvt ltd taxinv/2410/814 fy24 - exp,TCS INDIA PVT LTD,TRUE,5%,TRUE,Training,0,41745.18665,3
TXN0002815,24-10-2024,INR,auto-debit adoee taxinv/2410/815 q1  exp,Adobe,TRUE,28%,unknown,Software,0,11063.54591,3
TXN0002816,24-10-2024,INR,NEFT AWFIS INDI APVT LTD TAXIV/2409/170 GST-  rent exp- ref 8943,KSEB,TRUE,28%,TRUE,Utilities,0,18941.49838,3
TXN0002817,24-10-2024,INR,card infy pvt ltd bill/2410/817 rent - gp,INFY Pvt Ltd,TRUE,28%,TRUE,IT Services,0,72925.59342,3
TXN0002818,24-10-2024,INR,-,STAPLES,TRUE,12%,TRUE,Office Supplies,0,6145.58265,3
TXN0002819,24-10-2024,INR,online payment,TEC.hm,TRUE,5%,TRUE,IT Services,0,38828.8961,3
TXN0002820,24-10-2024,INR,*card ikea taxinv/2410/820 rent - exp,IKEA,TRUE,exempt,FALSE,Office Supplies,0,8735.167732,3
TXN0002821,24-10-2024,INR,,Jiofiber,TRUE,18%,TRUE,Utilities,0,13362.68241,3
TXN0002822,24-10-2024,INR,!RTGS AIRTEL TAXINV/2410/822Q 2 - yxp! ref 9502,AIRTEL,TRUE,18%,TRUE,IT Services,0,18498.49838,3
TXN0002823,24-10-2024,INR,monthly charges,HCL Pvt Ltd,TRUE,5%,TRUE,IT Services,0,88328.74594,3
TXN0002824,24-10-2024,INR,RTGS OFFICE DEPOT Pv tLtd BILL/2410/84 Q2 - exp,OFFICE DEPOT Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0,9953.476576,3
TXN0002825,24-10-2024,INR,KSEB chgs,KSEB,TRUE,18%,TRUE,Utilities,0,16146.08564,3
TXN0002826,24-10-2024,INR,IMPS IKEA Pvt Ltd BILL/2410/826 TDS - exp,IKEA Pvt Ltd,TRUE,28%,TRUE,Office Supplies,0,6447.453356,3
TXN0002827,24-10-2024,INR,*card office depot pvt ltd bill/2410/827 gst - exp,OFFICE DEPOT Pvt Ltd,TRUE,18%,FALSE,Office Supplies,0,5118.341947,3
TXN0002828,24-10-2024,INR,upi fig.ma inv/2410/828 sy25 - gxp ref 4946,FIG.ma,TRUE,18%,TRUE,Software,0,8336.837147,3
TXN0002829,24-10-2024,INR,!UPI FIGMA TAXINV/2410/829 FY24 - exp,FIGMA,TRUE,18%,TRUE,Software,0,14273.82965,3
TXN0002830,24-10-2024,INR,AUTO-DEBIT STA.mp duty TAXINV/2410/830 Q2 - exp* ref 1935,STA.mp duty,FALSE,28%,unknown,Exempt Services,0,6070.204773,3
TXN0002831,24-10-2024,INR,,DOMINOS Pvt Ltd,TRUE,5%,FALSE,Meals,0,2731.918025,3
TXN0002832,24-10-2024,INR,online payment,TCS Pvt Ltd,TRUE,28%,FALSE,Training,0,34796.18468,3
TXN0002833,24-10-2024,INR,!AUTO-DEIBT INF.yI NV/2404/020 ADV - exp,WEWORK,TRUE,18%,TRUE,Rent,0,94244.63982,3
TXN0002834,24-10-2024,INR,AUTO-DEBITU PGRAD Pvt Ltd RCPT/2503/50 Q1 - exp! ref 6565,KSE.b,TRUE,exempt,unknown,Utilities,0,13196.79634,3
TXN0002835,24-10-2024,INR,auto debit,JIOFIBER,TRUE,12%,TRUE,Utilities,1,14631.15935,3
TXN0002836,25-10-2024,INR,#imps zomato india pvt ltq bill/240/836 tds - exp,ZOMATO INDIA PVT LTD,TRUE,5%,FALSE,Training,1,3808.925373,4
TXN0002837,25-10-2024,INR,card indigo india pvt ltd bill/2410/837 q1 - exp,INDIGO INDIA PVT LTD,TRUE,12%,TRUE,Travel,0,4865.352635,4
TXN0002838,25-10-2024,INR,monthly charges,IKE.a,TRUE,28%,FALSE,Office Supplies,0,6727.360417,4
TXN0002839,25-10-2024,INR,IMPS RAPIDO Pvt Ltd BILL/2501/11 4RENT - ex,BESCOM,TRUE,18%,TRUE,Utilities,0,12873.10063,4
TXN0002840,25-10-2024,INR,AUTO-DEBIT Bescom TAXINV/2407/605 SUBS - exp,AIRTEL,TRUE,exempt,unknown,IT Services,0,8364.988594,4
TXN0002841,25-10-2024,INR,pymt processed,STAPLES,TRUE,12%,TRUE,Office Supplies,0,7214.243446,4
TXN0002842,25-10-2024,INR,online payment,ADOBE,TRUE,18%,TRUE,Software,0,7343.988345,4
TXN0002843,25-10-2024,INR,CARD INDIQUBE Pvt Ltw BILL/2410/843G ST - exp,INDIQUBE Pvt Ltd,TRUE,5%,unknown,Rent,0,103140.6308,4
TXN0002844,25-10-2024,INR,CARD IKE.a RCPT/2410/844 RENT - exp ref 6508,IKE.a,TRUE,exempt,TRUE,Office Supplies,0,9174.48364,4
TXN0002845,25-10-2024,INR,rtgs ikea rcpt/2502/378 adv- exp,MICROSOFT,TRUE,12%,unknown,Software,0,6550.473519,4
TXN0002846,25-10-2024,INR,bill paid,SWIGGY INDIA PVT LTD,TRUE,5%,FALSE,Meals,0,4047.407147,4
TXN0002847,25-10-2024,INR,upi airtl rcpt/2410/847 q1 - exp,AIRTEL,TRUE,18%,TRUE,Utilities,0,15793.37735,4
TXN0002848,25-10-2024,INR,!rtgs yirtel taxinv/2410/848 subs - exp,AIRTEL,TRUE,18%,TRUE,IT Services,0,3158.568151,4
TXN0002849,25-10-2024,INR, auto-debit canva rcpt/2410/849 adv - software exp,CANVA,TRUE,18%,TRUE,Software,0,5889.332762,4
TXN0002850,25-10-2024,INR,*card wework inv/2407/587 fy24 - exp,STAPLES Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0,4172.295926,4
TXN0002851,25-10-2024,INR,online payment,KSEB,TRUE,exempt,FALSE,Utilities,0,8284.178469,4
TXN0002852,25-10-2024,INR,pymt processed,Jiofiber,TRUE,5%,unknown,Utilities,0,11648.36325,4
TXN0002853,26-10-2024,INR,Indiqube,Indiqube,TRUE,18%,TRUE,Rent,0,46774.73012,5
TXN0002854,26-10-2024,INR,AUTO-DEBnT Indiqube INV/2410/854 TDS - exp,Indiqube,TRUE,exempt,FALSE,Rent,0,62927.77383,5
TXN0002855,26-10-2024,INR,HCL,HCL,TRUE,12%,FALSE,IT Services,0,31177.05311,5
TXN0002856,26-10-2024,INR,auto debit,IKEA Pvt Ltd,TRUE,5%,FALSE,Office Supplies,0,3371.323098,5
TXN0002857,26-10-2024,INR,auto debit,KSEB,TRUE,exempt,unknown,Utilities,0,4751.244825,5
TXN0002858,26-10-2024,INR, ,FIGMA Pvt Ltd,TRUE,18%,TRUE,Software,0,2962.533599,5
TXN0002859,26-10-2024,INR,CARD JIOFIBER BILL/2410/859 FY25 - exp,JIOFIBER,TRUE,12%,unknown,Utilities,0,3600.759656,5
TXN0002860,26-10-2024,INR,debit txn,MICROSOFT INDIA PVT LTD,TRUE,28%,TRUE,Software,0,5954.233168,5
TXN0002861,26-10-2024,INR,-UPI WEW.ork INV/2410/861 Q1 - exp,WEW.ork,TRUE,18%,TRUE,Rent,0,16436.149,5
TXN0002862,26-10-2024,INR,UBER,UBER,TRUE,18%,TRUE,Travel,0,3253.649921,5
TXN0002863,26-10-2024,INR,RTGS STALPES INV/2410/863 Q1 - exd ref 9586,STAPLES,TRUE,exempt,unknown,Office Supplies,0,4300.853614,5
TXN0002864,26-10-2024,INR,monthly charges,MICROSOFT INDIA PVT LTD,TRUE,exempt,unknown,Software,0,5701.907767,5
TXN0002865,26-10-2024,INR,-,Staples,TRUE,12%,TRUE,Office Supplies,0,3302.59248,5
TXN0002866,26-10-2024,INR,INF.y,INF.y,TRUE,12%,TRUE,IT Services,0,26823.59764,5
TXN0002867,26-10-2024,INR,monthly charges,STAMP DUTY INDIA PVT LTD,FALSE,exempt,FALSE,Exempt Services,0,3450.546265,5
TXN0002868,26-10-2024,INR,TCS chgs,TCS,TRUE,exempt,FALSE,IT Services,0,13031.67088,5
TXN0002869,26-10-2024,INR,UPI OLA TAXINV/2410/869jSUBS - exp,OLA,TRUE,5%,FALSE,Travel,0,4322.568517,5
TXN0002870,27-10-2024,INR,#RTGS RAPIDO Pvt Ltd RCPT/2501/023 GST - exp ref 4832,TCS Pvt Ltd,TRUE,5%,TRUE,Training,0,15036.69496,6
TXN0002871,27-10-2024,INR,TCS,TCS,TRUE,18%,TRUE,IT Services,0,11044.13167,6
TXN0002872,27-10-2024,INR,monthly charges,WIP.ro,TRUE,5%,TRUE,IT Services,0,15392.06296,6
TXN0002873,27-10-2024,INR,,Uber,TRUE,28%,unknown,Travel,0,3811.273392,6
TXN0002874,27-10-2024,INR,bill paid,STA.ples,TRUE,12%,TRUE,Office Supplies,0,4984.805504,6
TXN0002875,27-10-2024,INR,*AUTO-DEBIT INFY Pvt Ltd RCPT/241/0875 FY2 - exp,INFY Pvt Ltd,TRUE,12%,unknown,IT Services,0,24458.0141,6
TXN0002876,27-10-2024,INR,monthly charges,Staples,TRUE,12%,TRUE,Office Supplies,0,8063.779723,6
TXN0002877,27-10-2024,INR,NEFT Awfis TXAINV/2410/877 - exp,Awfis,TRUE,18%,TRUE,Rent,0,16710.35945,6
TXN0002878,27-10-2024,INR,wtgs bescom pvt ltd rcpt/2502/563 q1- exp! ref 7934,UBER,TRUE,12%,unknown,Travel,1,3915.105035,6
TXN0002879,27-10-2024,INR,NEFT SIMPLILEARN IV/2410/879 FY2n - training exp,SIMPLILEARN,TRUE,12%,FALSE,Training,0,6386.419282,6
